,wind_cost_scenario,pv_cost_scenario,h2_tank_cost_scenario,h2_intraday_cost_scenario,investment_solar,investment_wind,investment_storage_gas,investment_storage_liquid,investment_cost,operational_cost,Sol_wind,Sol_pv,Sol_h2_intraday,Sol_h2_tank,operational_cost_1,operational_cost_2,operational_cost_3,operational_cost_4,operational_cost_5,operational_cost_6,operational_cost_7,operational_cost_8,operational_cost_9
417,0.9,0.8,0,0,0,558600000,0,19200000,577800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
418,0.9,0.9,0,0,0,558600000,0,19200000,577800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
419,0.9,1,0,0,0,558600000,0,19200000,577800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
420,1,-1,0,0,0,114000000,0,70400000,184400000,45657336.93,19,6412,0,88,4847317.251,4061691.385,6174263.691,4730734.37,3960545.926,6029825.616,5027591.806,4203122.322,6622244.56
421,1,-0.9,0,0,102960000,180000000,0,56000000,338960000,29455172.81,30,2574,0,70,2893995.336,2033375.071,4519633.318,2680092.439,1879288.708,4181519.025,3196942.157,2241336.508,5828990.25
422,1,-0.8,0,0,122640000,264000000,0,38400000,425040000,14878389.73,44,1533,0,48,1207854.009,639963.4038,2503891.199,1107005.416,590419.0244,2206291.218,1397115.519,709603.5262,4516246.411
423,1,-0.7,0,0,177240000,270000000,0,38400000,485640000,14446502.52,45,1477,0,48,1121898.189,559683.6709,2403739.657,1028108.458,516146.8078,2106715.352,1303418.972,621673.5341,4785117.876
424,1,-0.6,0,0,124960000,390000000,0,22400000,537360000,5517886.011,65,781,0,28,193545.3736,60446.70628,775310.1204,175434.3541,56960.76128,672786.1618,222472.6118,64870.01422,3296059.907
425,1,-0.5,0,0,134000000,414000000,120000,17600000,565720000,4014805.917,69,670,6,22,140554.4308,31191.62293,536657.9052,127482.6626,29572.55078,473166.5937,160034.3193,33351.42698,2482794.405
426,1,-0.4,0,0,77040000,492000000,0,16800000,585840000,2865974.968,82,321,0,21,37417.7678,1577.42082,571926.484,34011.75506,1399.191051,343847.7639,41943.53572,1787.452971,1832063.597
427,1,-0.3,0,0,63280000,516000000,120000,17600000,597000000,3029542.764,86,226,6,22,19858.15834,989.4447204,698146.9376,17217.94061,882.115181,439015.8649,23344.64411,1143.692134,1828943.966
428,1,-0.2,0,0,33920000,552000000,0,18400000,604320000,3746651.184,92,106,0,23,13054.34468,1159.129786,1107954.155,9847.293413,817.2057824,871013.0813,24614.36272,1641.010908,1716550.6
429,1,-0.1,0,0,4320000,582000000,0,19200000,605520000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
430,1,0,0,0,4800000,582000000,0,19200000,606000000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
431,1,0.1,0,0,4400000,582000000,0,20000000,606400000,6835826.111,97,10,0,25,101354.4936,4463.79467,2142601.644,92978.44246,4135.534883,2051270.739,110622.326,4827.242727,2323571.894
432,1,0.2,0,0,4800000,582000000,0,20000000,606800000,6835826.111,97,10,0,25,101354.4936,4463.79467,2142601.644,92978.44245,4135.534883,2051270.739,110622.326,4827.242727,2323571.894
433,1,0.3,0,0,5200000,582000000,0,20000000,607200000,6835826.111,97,10,0,25,101354.4936,4463.79467,2142601.644,92978.44246,4135.534883,2051270.739,110622.326,4827.242727,2323571.894
434,1,0.4,0,0,0,588000000,0,19200000,607200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
435,1,0.5,0,0,0,588000000,0,19200000,607200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
436,1,0.6,0,0,0,588000000,0,19200000,607200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
437,1,0.7,0,0,0,588000000,0,19200000,607200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
438,1,0.8,0,0,0,588000000,0,19200000,607200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
439,1,0.9,0,0,0,588000000,0,19200000,607200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
440,1,1,0,0,0,588000000,0,19200000,607200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
