,wind_cost_scenario,pv_cost_scenario,h2_tank_cost_scenario,h2_intraday_cost_scenario,investment_solar,investment_wind,investment_storage_gas,investment_storage_liquid,investment_cost,operational_cost,Sol_wind,Sol_pv,Sol_h2_tank,Sol_h2_intraday,operational_cost_1,operational_cost_2,operational_cost_3,operational_cost_4,operational_cost_5,operational_cost_6,operational_cost_7,operational_cost_8,operational_cost_9
289,0.3,0.6,0,0,0.0,382200000.0,0.0,19200000.0,401400000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921051,2325570.6464193678,127459.96008779248,5809.830072921053,2325570.6464193673,127459.96008779251,5809.8300729210505,2325570.646419367
290,0.3,0.7,0,0,0.0,382200000.0,0.0,19200000.0,401400000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.9600877925,5809.830072921052,2325570.6464193678,127459.96008779244,5809.830072921052,2325570.6464193673,127459.96008779238,5809.8300729210505,2325570.6464193673
291,0.3,0.8,0,0,0.0,382200000.0,0.0,19200000.0,401400000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921051,2325570.646419368,127459.96008779241,5809.83007292105,2325570.6464193678,127459.96008779247,5809.830072921051,2325570.6464193664
292,0.3,0.9,0,0,0.0,382200000.0,0.0,19200000.0,401400000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921052,2325570.6464193673,127459.96008779247,5809.8300729210505,2325570.6464193673,127459.96008779247,5809.8300729210505,2325570.646419367
293,0.3,1.0,0,0,0.0,382200000.0,0.0,19200000.0,401400000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779247,5809.8300729210505,2325570.6464193673,127459.96008779248,5809.83007292105,2325570.6464193678,127459.96008779245,5809.83007292105,2325570.646419367
294,0.4,-1.0,0,0,0.0,84000000.0,0.0,66400000.0,150400000.0,42688429.363545805,20.0,6412.0,0.0,83.0,4536533.546724875,3755306.1552532855,5877033.123666444,4426162.550770862,3661320.067130386,5738425.665185055,4702963.931486883,3887158.127426441,6103526.1959015755
295,0.4,-0.9,0,0,81399999.99999999,151200000.0,0.0,48000000.0,280600000.0,22056036.066777006,36.0,2035.0,0.0,60.0,1962920.474096846,1367970.7016674,3552573.225477022,1801989.6265075444,1262349.5901337052,3241508.148132734,2214990.8656865438,1510806.2417501677,5140927.193325044
296,0.4,-0.8,0,0,119279999.99999999,189000000.0,0.0,36800000.0,345080000.0,13841995.105734918,45.0,1491.0,0.0,46.0,1116840.4262707653,557498.0721062158,2385156.5416198336,1023776.1970805557,514155.6116244305,2096396.812620923,1294255.0689319337,617463.2177516175,4236453.157728641
297,0.4,-0.7,0,0,83640000.00000001,285600000.0,0.0,18400000.0,387640000.0,4235086.46579336,68.0,697.0,0.0,23.0,152216.3651761539,37748.45330651544,580233.7816303817,138132.083843046,35481.82109762058,500300.2828945372,174102.8267667672,40166.74357093221,2576704.1075074063
298,0.4,-0.6,0,0,63520000.0,331800000.0,0.0,16800000.0,412120000.0,2975656.5115687842,79.0,397.0,0.0,21.0,54661.16569410198,2495.6358971860486,536017.247802489,50104.79037388642,2263.7883561801,319331.3734606654,61162.85392462841,2767.1979556240085,1946852.4581040228
299,0.4,-0.5,0,0,45200000.0,361200000.0,120000.0,17600000.0,424120000.0,3026921.663318882,86.0,226.0,6.0,22.0,19858.15834137054,989.4447204059016,698146.9375649494,17217.94060612687,882.1151810447919,439015.8649124328,23344.644112013597,1143.6921342261016,1826322.865746312
300,0.4,-0.4,0,0,2880000.0,407400000.0,0.0,19200000.0,429480000.0,6465808.4643071685,97.0,12.0,0.0,24.0,92597.20950192632,4113.31923285589,2046653.1037176144,82966.68536899175,3725.5592952033285,1952801.3151492523,103074.81233066456,4540.536390369266,2175335.9233202906
301,0.4,-0.3,0,0,3360000.0,407400000.0,0.0,19200000.0,429960000.0,6509142.605725671,97.0,12.0,0.0,24.0,93677.21268250694,4157.022150036073,2057410.7681717053,84225.22501211664,3777.6798484133915,1965137.1433089941,103982.57690806346,4576.985616450076,2192197.992027385
302,0.4,-0.2,0,0,3840000.0,407400000.0,0.0,19200000.0,430440000.0,6465808.46430717,97.0,12.0,0.0,24.0,92597.20950192637,4113.319232855889,2046653.1037176147,82966.68536899176,3725.559295203331,1952801.3151492544,103074.81233066444,4540.536390369267,2175335.9233202906
303,0.4,-0.1,0,0,0.0,411600000.0,0.0,19200000.0,430800000.0,7376521.309740244,98.0,0.0,0.0,24.0,127459.96008779247,5809.83007292105,2325570.646419368,127459.96008779247,5809.83007292105,2325570.6464193673,127459.96008779248,5809.83007292105,2325570.6464193678
304,0.4,0.0,0,0,0.0,411600000.0,0.0,19200000.0,430800000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921053,2325570.6464193678,127459.96008779245,5809.830072921053,2325570.6464193687,127459.96008779245,5809.8300729210505,2325570.646419367
305,0.4,0.1,0,0,0.0,411600000.0,0.0,19200000.0,430800000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921051,2325570.646419367,127459.96008779244,5809.830072921051,2325570.6464193673,127459.96008779247,5809.8300729210505,2325570.6464193673
306,0.4,0.2,0,0,0.0,411600000.0,0.0,19200000.0,430800000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921052,2325570.6464193678,127459.96008779244,5809.8300729210505,2325570.6464193673,127459.96008779244,5809.8300729210505,2325570.6464193673
307,0.4,0.3,0,0,0.0,411600000.0,0.0,19200000.0,430800000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921051,2325570.6464193673,127459.96008779248,5809.8300729210505,2325570.646419368,127459.96008779247,5809.8300729210505,2325570.646419368
308,0.4,0.4,0,0,0.0,411600000.0,0.0,19200000.0,430800000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921052,2325570.6464193673,127459.96008779242,5809.8300729210505,2325570.6464193678,127459.96008779248,5809.830072921052,2325570.6464193673
309,0.4,0.5,0,0,0.0,411600000.0,0.0,19200000.0,430800000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921052,2325570.6464193673,127459.96008779247,5809.830072921051,2325570.646419368,127459.96008779248,5809.8300729210505,2325570.6464193673
310,0.4,0.6,0,0,0.0,411600000.0,0.0,19200000.0,430800000.0,7376521.309740208,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921052,2325570.6464193757,127459.9600877925,5809.8300729210505,2325570.6464193766,127459.96008779245,5809.830072921051,2325570.646419315
311,0.4,0.7,0,0,0.0,411600000.0,0.0,19200000.0,430800000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921052,2325570.646419367,127459.96008779244,5809.8300729210505,2325570.6464193673,127459.96008779248,5809.830072921051,2325570.6464193678
312,0.4,0.8,0,0,0.0,411600000.0,0.0,19200000.0,430800000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921051,2325570.6464193673,127459.96008779247,5809.8300729210505,2325570.646419368,127459.96008779244,5809.83007292105,2325570.6464193678
313,0.4,0.9,0,0,0.0,411600000.0,0.0,19200000.0,430800000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921052,2325570.6464193678,127459.96008779245,5809.830072921051,2325570.6464193678,127459.96008779241,5809.8300729210505,2325570.646419367
314,0.4,1.0,0,0,0.0,411600000.0,0.0,19200000.0,430800000.0,7376521.309740251,98.0,0.0,0.0,24.0,127459.96008779251,5809.830072921052,2325570.6464193705,127459.96008779244,5809.830072921051,2325570.6464193733,127459.96008779241,5809.830072921054,2325570.646419367
315,0.5,-1.0,0,0,0.0,85500000.0,0.0,70400000.0,155900000.0,45657336.92683983,19.0,6412.0,0.0,88.0,4847317.250770403,4061691.3848919338,6174263.690930007,4730734.370346351,3960545.926454032,6029825.615649824,5027591.805802007,4203122.321593405,6622244.56040187
316,0.5,-0.9,0,0,81399999.99999999,162000000.0,0.0,48000000.0,291400000.0,22056036.066777002,36.0,2035.0,0.0,60.0,1962920.4740968463,1367970.7016674,3552573.225477021,1801989.6265075442,1262349.5901337052,3241508.148132734,2214990.8656865447,1510806.2417501672,5140927.193325038
317,0.5,-0.8,0,0,119279999.99999999,202500000.0,0.0,36800000.0,358580000.0,13850820.52540962,45.0,1491.0,0.0,46.0,1116964.6106044464,557551.1791524467,2385603.012213327,1023882.5680147322,514204.5018916284,2096644.5525615911,1294471.5762023572,617563.7069458995,4243934.817823191
318,0.5,-0.7,0,0,83640000.00000001,306000000.0,0.0,18400000.0,408040000.0,4235086.465793362,68.0,697.0,0.0,23.0,152216.3651761539,37748.45330651543,580233.7816303816,138132.08384304604,35481.82109762056,500300.2828945372,174102.82676676722,40166.74357093222,2576704.107507408
319,0.5,-0.6,0,0,99200000.0,319500000.0,0.0,16000000.0,434700000.0,3507398.0140665364,71.0,620.0,0.0,20.0,118542.88304497507,19725.869454112537,489308.0106474003,107677.88395089848,18910.220235596553,429066.99192759226,134006.77639953344,21215.927876037968,2168943.45053039
320,0.5,-0.5,0,0,59400000.0,373500000.0,0.0,16800000.0,449700000.0,2837138.587788211,83.0,297.0,0.0,21.0,32321.650339862972,1354.9969500868194,582702.5577774413,29070.84436522628,1195.7079872663064,364171.2478585399,36518.80820680906,1544.6684643249368,1788258.1058386532
321,0.5,-0.4,0,0,25440000.0,414000000.0,0.0,18400000.0,457840000.0,3746651.1838177834,92.0,106.0,0.0,23.0,13054.34468038133,1159.1297860549953,1107954.1546814386,9847.293413240553,817.2057824463253,871013.0813471294,24614.36272092691,1641.0109081229552,1716550.6004980425
322,0.5,-0.3,0,0,3360000.0,436500000.0,0.0,19200000.0,459060000.0,6465808.464307167,97.0,12.0,0.0,24.0,92597.20950192632,4113.319232855891,2046653.103717613,82966.68536899178,3725.55929520333,1952801.3151492553,103074.81233066453,4540.536390369266,2175335.9233202874
323,0.5,-0.2,0,0,3840000.0,436500000.0,0.0,19200000.0,459540000.0,6465808.464307167,97.0,12.0,0.0,24.0,92597.20950192634,4113.319232855888,2046653.1037176142,82966.68536899184,3725.5592952033285,1952801.3151492563,103074.8123306645,4540.536390369264,2175335.9233202864
324,0.5,-0.1,0,0,4320000.0,436500000.0,0.0,19200000.0,460020000.0,6465808.46430718,97.0,12.0,0.0,24.0,92597.20950192635,4113.319232855886,2046653.103717615,82966.6853689918,3725.559295203329,1952801.3151492542,103074.81233066453,4540.536390369265,2175335.9233203
325,0.5,0.0,0,0,0.0,441000000.0,0.0,19200000.0,460200000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921052,2325570.6464193678,127459.96008779247,5809.830072921051,2325570.6464193673,127459.96008779241,5809.830072921051,2325570.646419367
326,0.5,0.1,0,0,0.0,441000000.0,0.0,19200000.0,460200000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921052,2325570.6464193678,127459.96008779248,5809.830072921051,2325570.6464193673,127459.96008779244,5809.830072921048,2325570.6464193673
327,0.5,0.2,0,0,0.0,441000000.0,0.0,19200000.0,460200000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921052,2325570.6464193673,127459.96008779245,5809.83007292105,2325570.6464193678,127459.96008779248,5809.8300729210505,2325570.6464193678
328,0.5,0.3,0,0,0.0,441000000.0,0.0,19200000.0,460200000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779251,5809.830072921052,2325570.6464193673,127459.96008779245,5809.830072921051,2325570.646419368,127459.96008779247,5809.8300729210505,2325570.646419367
329,0.5,0.4,0,0,0.0,441000000.0,0.0,19200000.0,460200000.0,7376521.309740244,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921053,2325570.6464193673,127459.96008779247,5809.8300729210505,2325570.6464193678,127459.96008779248,5809.830072921051,2325570.6464193678
330,0.5,0.5,0,0,0.0,441000000.0,0.0,19200000.0,460200000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921051,2325570.646419368,127459.96008779247,5809.8300729210505,2325570.6464193673,127459.96008779247,5809.83007292105,2325570.6464193678
331,0.5,0.6,0,0,0.0,441000000.0,0.0,19200000.0,460200000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921052,2325570.646419368,127459.96008779248,5809.830072921051,2325570.646419367,127459.96008779247,5809.83007292105,2325570.6464193678
332,0.5,0.7,0,0,0.0,441000000.0,0.0,19200000.0,460200000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921051,2325570.646419368,127459.96008779244,5809.8300729210505,2325570.6464193678,127459.96008779247,5809.830072921051,2325570.6464193673
333,0.5,0.8,0,0,0.0,441000000.0,0.0,19200000.0,460200000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921051,2325570.6464193673,127459.96008779247,5809.830072921052,2325570.6464193678,127459.96008779242,5809.830072921051,2325570.6464193673
334,0.5,0.9,0,0,0.0,441000000.0,0.0,19200000.0,460200000.0,7376521.309740262,98.0,0.0,0.0,24.0,127459.96008779242,5809.830072921051,2325570.6464193743,127459.96008779247,5809.830072921052,2325570.6464193715,127459.96008779245,5809.83007292105,2325570.6464193757
335,0.5,1.0,0,0,0.0,441000000.0,0.0,19200000.0,460200000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921053,2325570.6464193678,127459.96008779244,5809.830072921053,2325570.6464193673,127459.96008779242,5809.830072921051,2325570.646419367
336,0.6,-1.0,0,0,0.0,91200000.0,0.0,70400000.0,161600000.0,45657336.92684001,19.0,6412.0,0.0,88.0,4847317.250770412,4061691.3848919366,6174263.690930032,4730734.370346356,3960545.9264540365,6029825.61564983,5027591.805802009,4203122.321593412,6622244.560401983
337,0.6,-0.9,0,0,87919999.99999999,163200000.0,0.0,50400000.0,301520000.0,24244849.998855375,34.0,2198.0,0.0,63.0,2236931.7342833076,1567157.6560689793,3852948.9926408823,2052593.4601041519,1448150.1630246786,3540288.3855263954,2508925.2388300733,1732531.6631978266,5305322.705179078
338,0.6,-0.8,0,0,119279999.99999999,216000000.0,0.0,36800000.0,372080000.0,13850820.525409626,45.0,1491.0,0.0,46.0,1116964.6106044461,557551.1791524468,2385603.012213328,1023882.568014732,514204.50189162826,2096644.5525615925,1294471.5762023577,617563.7069458995,4243934.817823196
339,0.6,-0.7,0,0,102240000.00000001,302400000.0,0.0,23200000.0,427840000.0,5863323.426890217,63.0,852.0,0.0,29.0,223873.9839346114,78503.86950051723,904979.5298299079,203997.0228108264,73747.56768506099,787651.6738443396,257307.31599763184,84395.72490109796,3248866.7383862236
340,0.6,-0.6,0,0,99200000.0,340800000.0,0.0,16000000.0,456000000.0,3507398.0140665094,71.0,620.0,0.0,20.0,118542.88304497456,19725.869454112202,489308.0106473988,107677.88395089797,18910.220235596145,429066.9919275911,134006.77639953286,21215.927876037593,2168943.4505303684
341,0.6,-0.5,0,0,59400000.0,398400000.0,0.0,16800000.0,474600000.0,2837138.5877882596,83.0,297.0,0.0,21.0,32321.65033986298,1354.9969500868194,582702.5577774437,29070.844365226283,1195.7079872663055,364171.2478585418,36518.80820680909,1544.6684643249373,1788258.1058386976
342,0.6,-0.4,0,0,44400000.0,422400000.0,60000.0,17600000.0,484460000.0,3113431.8139460515,88.0,185.0,3.0,22.0,15430.015655829415,862.6782945123573,802844.1243862464,13121.70633704453,774.8200432654317,509577.19198997045,18776.3553357027,1174.9789589408965,1750869.9429445397
343,0.6,-0.3,0,0,3360000.0,465600000.0,0.0,19200000.0,488160000.0,6465808.4643071275,97.0,12.0,0.0,24.0,92597.20950192626,4113.31923285589,2046653.1037176067,82966.68536899172,3725.5592952033267,1952801.3151492458,103074.8123306644,4540.536390369266,2175335.923320265
344,0.6,-0.2,0,0,3840000.0,465600000.0,0.0,19200000.0,488640000.0,6465808.464307168,97.0,12.0,0.0,24.0,92597.20950192634,4113.31923285589,2046653.1037176144,82966.68536899179,3725.5592952033317,1952801.3151492563,103074.81233066448,4540.536390369267,2175335.923320286
345,0.6,-0.1,0,0,4320000.0,465600000.0,0.0,19200000.0,489120000.0,6465808.464307168,97.0,12.0,0.0,24.0,92597.2095019263,4113.319232855892,2046653.1037176144,82966.68536899175,3725.559295203329,1952801.3151492544,103074.81233066448,4540.536390369268,2175335.923320288
346,0.6,0.0,0,0,4800000.0,465600000.0,0.0,19200000.0,489600000.0,6465808.4643071685,97.0,12.0,0.0,24.0,92597.2095019264,4113.319232855891,2046653.1037176144,82966.68536899178,3725.55929520333,1952801.3151492558,103074.81233066451,4540.536390369267,2175335.9233202883
347,0.6,0.1,0,0,0.0,470400000.0,0.0,19200000.0,489600000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779245,5809.8300729210505,2325570.6464193678,127459.9600877925,5809.830072921051,2325570.646419368,127459.96008779244,5809.830072921051,2325570.6464193678
348,0.6,0.2,0,0,0.0,470400000.0,0.0,19200000.0,489600000.0,7376521.309740265,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921051,2325570.646419375,127459.96008779247,5809.830072921053,2325570.6464193743,127459.96008779244,5809.830072921052,2325570.646419375
349,0.6,0.3,0,0,0.0,470400000.0,0.0,19200000.0,489600000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779244,5809.8300729210505,2325570.6464193673,127459.96008779248,5809.830072921052,2325570.6464193673,127459.96008779244,5809.830072921052,2325570.6464193678
350,0.6,0.4,0,0,0.0,470400000.0,0.0,19200000.0,489600000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921053,2325570.6464193678,127459.96008779244,5809.830072921051,2325570.6464193678,127459.96008779244,5809.8300729210505,2325570.6464193673
351,0.6,0.5,0,0,0.0,470400000.0,0.0,19200000.0,489600000.0,7376521.309740139,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921052,2325570.6464193673,127459.96008779244,5809.830072921051,2325570.646419265,127459.96008779244,5809.830072921051,2325570.6464193673
352,0.6,0.6,0,0,0.0,470400000.0,0.0,19200000.0,489600000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779242,5809.830072921051,2325570.646419368,127459.96008779248,5809.8300729210505,2325570.6464193678,127459.96008779241,5809.8300729210505,2325570.6464193678
353,0.6,0.7,0,0,0.0,470400000.0,0.0,19200000.0,489600000.0,7376521.309740244,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921052,2325570.646419368,127459.96008779245,5809.830072921051,2325570.6464193678,127459.96008779248,5809.830072921051,2325570.6464193678
354,0.6,0.8,0,0,0.0,470400000.0,0.0,19200000.0,489600000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779241,5809.830072921052,2325570.6464193673,127459.96008779247,5809.830072921051,2325570.6464193678,127459.96008779245,5809.8300729210505,2325570.6464193678
355,0.6,0.9,0,0,0.0,470400000.0,0.0,19200000.0,489600000.0,7376521.309740244,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921052,2325570.6464193687,127459.96008779244,5809.830072921052,2325570.6464193678,127459.96008779245,5809.83007292105,2325570.6464193678
356,0.6,1.0,0,0,0.0,470400000.0,0.0,19200000.0,489600000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.9600877925,5809.830072921052,2325570.6464193678,127459.96008779241,5809.830072921052,2325570.6464193673,127459.96008779245,5809.83007292105,2325570.6464193664
357,0.7,-1.0,0,0,0.0,96900000.0,0.0,70400000.0,167300000.0,45657336.92683999,19.0,6412.0,0.0,88.0,4847317.250770408,4061691.3848919338,6174263.690930031,4730734.370346352,3960545.926454034,6029825.615649831,5027591.805802012,4203122.32159341,6622244.560401986
358,0.7,-0.9,0,0,95159999.99999999,163200000.0,0.0,52800000.0,311160000.0,26607588.656656828,32.0,2379.0,0.0,66.0,2547719.1736137536,1781401.6132478567,4173592.5117865107,2347070.8603277532,1646274.8830119648,3844000.920037588,2838148.2147480976,1967553.056289422,5461827.423593879
359,0.7,-0.8,0,0,122639999.99999999,224400000.0,0.0,38400000.0,385440000.0,14878389.725959873,44.0,1533.0,0.0,48.0,1207854.0088270828,639963.403769862,2503891.1991533022,1107005.4157564037,590419.0243930033,2206291.2177315117,1397115.5194740826,709603.5261940315,4516246.410660593
360,0.7,-0.7,0,0,155400000.00000003,255000000.0,0.0,34400000.0,444800000.0,11092090.901199652,50.0,1295.0,0.0,43.0,696861.8805784051,291540.62183848786,1927975.5654117318,635039.5708428291,271636.77534977347,1677655.5498267547,815873.3459257209,317821.5487895012,4457686.0426364485
361,0.7,-0.6,0,0,111520000.0,346800000.0,0.0,18400000.0,476720000.0,4235086.465793362,68.0,697.0,0.0,23.0,152216.36517615386,37748.45330651543,580233.7816303818,138132.083843046,35481.82109762058,500300.2828945374,174102.8267667672,40166.743570932194,2576704.107507408
362,0.7,-0.5,0,0,74200000.0,408000000.0,0.0,16800000.0,499000000.0,2942323.113461457,80.0,371.0,0.0,21.0,48648.41337665691,2133.3837028594126,550366.8984476652,44538.89049639858,1916.8228019832839,311150.60985911405,54468.96170225235,2387.0405834281423,1926712.0924910991
363,0.7,-0.4,0,0,54240000.0,438600000.0,120000.0,17600000.0,510560000.0,3029542.763801987,86.0,226.0,6.0,22.0,19858.158341370556,989.4447204059014,698146.9375649494,17217.940606126882,882.1151810447914,439015.86491243285,23344.644112013604,1143.6921342261014,1828943.9662294167
364,0.7,-0.3,0,0,13440000.0,484500000.0,0.0,19200000.0,517140000.0,4662554.608757732,95.0,48.0,0.0,24.0,32905.32604567252,2182.416391025583,1443194.046184256,25204.217263794715,1882.9331641575668,1282343.8759263803,47779.16845712138,2542.1163627908545,1824520.5089625325
365,0.7,-0.2,0,0,3840000.0,494700000.0,0.0,19200000.0,517740000.0,6465808.464307163,97.0,12.0,0.0,24.0,92597.20950192634,4113.319232855888,2046653.1037176133,82966.68536899182,3725.5592952033285,1952801.3151492546,103074.81233066446,4540.536390369269,2175335.9233202846
366,0.7,-0.1,0,0,4320000.0,494700000.0,0.0,19200000.0,518220000.0,6465808.464307172,97.0,12.0,0.0,24.0,92597.20950192637,4113.319232855891,2046653.1037176147,82966.68536899178,3725.55929520333,1952801.3151492549,103074.81233066456,4540.536390369266,2175335.923320292
367,0.7,0.0,0,0,4800000.0,494700000.0,0.0,19200000.0,518700000.0,6465808.464307184,97.0,12.0,0.0,24.0,92597.20950192632,4113.319232855888,2046653.1037176147,82966.68536899175,3725.55929520333,1952801.3151492546,103074.81233066451,4540.536390369264,2175335.9233203046
368,0.7,0.1,0,0,0.0,499800000.0,0.0,19200000.0,519000000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921053,2325570.6464193678,127459.96008779245,5809.8300729210505,2325570.646419368,127459.96008779247,5809.830072921051,2325570.6464193673
369,0.7,0.2,0,0,0.0,499800000.0,0.0,19200000.0,519000000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779247,5809.8300729210505,2325570.6464193678,127459.96008779245,5809.830072921052,2325570.646419367,127459.9600877925,5809.8300729210505,2325570.6464193678
370,0.7,0.3,0,0,0.0,499800000.0,0.0,19200000.0,519000000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779247,5809.8300729210505,2325570.646419367,127459.96008779244,5809.8300729210505,2325570.6464193673,127459.96008779244,5809.8300729210505,2325570.6464193673
371,0.7,0.4,0,0,0.0,499800000.0,0.0,19200000.0,519000000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921052,2325570.6464193678,127459.96008779248,5809.830072921052,2325570.6464193673,127459.96008779244,5809.8300729210505,2325570.646419367
372,0.7,0.5,0,0,0.0,499800000.0,0.0,19200000.0,519000000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921051,2325570.6464193673,127459.96008779247,5809.830072921051,2325570.6464193678,127459.96008779244,5809.830072921053,2325570.6464193673
373,0.7,0.6,0,0,0.0,499800000.0,0.0,19200000.0,519000000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921051,2325570.6464193678,127459.96008779247,5809.830072921049,2325570.6464193678,127459.96008779247,5809.830072921051,2325570.6464193664
374,0.7,0.7,0,0,0.0,499800000.0,0.0,19200000.0,519000000.0,7376521.309740262,98.0,0.0,0.0,24.0,127459.96008779253,5809.830072921051,2325570.6464193747,127459.9600877925,5809.8300729210505,2325570.646419371,127459.96008779248,5809.8300729210505,2325570.6464193766
375,0.7,0.8,0,0,0.0,499800000.0,0.0,19200000.0,519000000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921054,2325570.6464193678,127459.96008779247,5809.830072921051,2325570.6464193673,127459.96008779244,5809.830072921053,2325570.646419367
376,0.7,0.9,0,0,0.0,499800000.0,0.0,19200000.0,519000000.0,7376521.30974024,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921051,2325570.6464193673,127459.96008779245,5809.8300729210505,2325570.6464193673,127459.96008779247,5809.830072921051,2325570.6464193664
377,0.7,1.0,0,0,0.0,499800000.0,0.0,19200000.0,519000000.0,7376521.309740241,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921051,2325570.646419367,127459.96008779247,5809.830072921051,2325570.6464193673,127459.96008779242,5809.8300729210505,2325570.646419367
378,0.8,-1.0,0,0,0.0,102600000.0,0.0,70400000.0,173000000.0,45657336.92683984,19.0,6412.0,0.0,88.0,4847317.250770405,4061691.3848919338,6174263.690930007,4730734.370346352,3960545.926454032,6029825.615649824,5027591.805802007,4203122.321593405,6622244.560401881
379,0.8,-0.9,0,0,98719999.99999999,167400000.0,20000.0,54400000.0,320540000.0,28037158.32061714,31.0,2468.0,1.0,68.0,2721930.767841121,1902607.1369558806,4347976.192566737,2513099.8594076945,1757095.9491322106,4011177.5001252284,3020587.81788468,2104904.615383189,5657778.481320394
380,0.8,-0.8,0,0,122639999.99999999,237600000.0,0.0,38400000.0,398640000.0,14878389.725959856,44.0,1533.0,0.0,48.0,1207854.0088270826,639963.4037698616,2503891.1991532985,1107005.4157564037,590419.0243930031,2206291.217731511,1397115.5194740812,709603.5261940311,4516246.4106605835
381,0.8,-0.7,0,0,177240000.00000003,243000000.0,0.0,38400000.0,458640000.0,14446502.517064914,45.0,1477.0,0.0,48.0,1121898.1889579908,559683.6709072618,2403739.6571918735,1028108.4580504973,516146.8077912284,2106715.3524248092,1303418.9716520666,621673.5340780525,4785117.876011136
382,0.8,-0.6,0,0,111520000.0,367200000.0,0.0,18400000.0,497120000.0,4235086.4657933535,68.0,697.0,0.0,23.0,152216.36517615366,37748.45330651542,580233.7816303807,138132.08384304598,35481.82109762055,500300.2828945373,174102.8267667671,40166.743570932165,2576704.1075074007
383,0.8,-0.5,0,0,79400000.0,426600000.0,0.0,16800000.0,522800000.0,2994792.1448488766,79.0,397.0,0.0,21.0,54685.82851771871,2496.9976325549246,537780.1306580525,50130.936822590724,2265.4009528731326,319659.46450843394,61197.41677623373,2768.265858169492,1963807.7031222493
384,0.8,-0.4,0,0,59520000.0,459000000.0,0.0,17600000.0,536120000.0,2960067.1288731843,85.0,248.0,0.0,22.0,23216.382397859754,1078.338225357556,646186.4448310147,20415.269785303088,960.5606777400549,413064.3570530035,26961.250996036553,1229.558857654858,1826954.9660492144
385,0.8,-0.3,0,0,45640000.0,480600000.0,0.0,18400000.0,544640000.0,3353173.083297642,89.0,163.0,0.0,23.0,14026.015909702352,838.7359264218543,886839.3977079877,11717.173629462422,749.7547430268421,599584.6867540636,17996.97780068126,1292.7752991881653,1820127.5655271078
